index,startIdx,endIdx,length
4435,19164352,19164361,9
4436,19170388,19170393,5
4437,19170819,19170824,5
4438,19172216,19172224,8
4439,19175106,19175112,6
4440,19181325,19181333,8
4441,19183590,19183599,9
4442,19184716,19184720,4
4443,19184803,19184808,5
4444,19184808,19184813,5
4445,19189583,19189588,5
4446,19190353,19190371,18
4447,19190371,19190389,18
4448,19192343,19192349,6
4449,19196513,19196517,4
4450,19197167,19197174,7
4451,19207164,19207168,4
4452,19222132,19222137,5
4453,19222137,19222147,10
4454,19222147,19222152,5
4455,19222205,19222212,7
4456,19222238,19222247,9
4457,19241906,19241911,5
4458,19244014,19244023,9
4459,19246534,19246540,6
4460,19250987,19250994,7
4461,19259600,19259610,10
4462,19259905,19259912,7
4463,19264033,19264039,6
4464,19269902,19269909,7
4465,19287747,19287753,6
4466,19300776,19300782,6
4467,19311850,19311856,6
4468,19312359,19312365,6
4469,19314903,19314910,7
4470,19315786,19315790,4
4471,19321141,19321146,5
4472,19330719,19330725,6
4473,19349848,19349854,6
4474,19382142,19382146,4
4475,19394124,19394131,7
4476,19394911,19394916,5
4477,19403321,19403326,5
4478,19411806,19411812,6
4479,19420339,19420344,5
4480,19472214,19472250,36
4481,19472673,19472679,6
4482,19475324,19475330,6
4483,19479188,19479197,9
4484,19480484,19480492,8
4485,19484209,19484214,5
4486,19484214,19484219,5
4487,19484239,19484244,5
4488,19488804,19488811,7
4489,19488811,19488820,9
4490,19491127,19491132,5
4491,19498201,19498206,5
4492,19498241,19498246,5
4493,19498849,19498855,6
4494,19517970,19517974,4
4495,19527702,19527706,4
4496,19532419,19532424,5
4497,19532424,19532429,5
4498,19532429,19532434,5
4499,19532899,19532904,5
4500,19532904,19532909,5
4501,19532909,19532915,6
4502,19532915,19532921,6
4503,19532921,19532927,6
4504,19532927,19532933,6
4505,19533787,19533791,4
4506,19533802,19533809,7
4507,19538649,19538658,9
4508,19543732,19543740,8
4509,19545303,19545308,5
4510,19545318,19545324,6
4511,19562880,19562886,6
4512,19565228,19565233,5
4513,19567016,19567024,8
4514,19583858,19583866,8
4515,19589237,19589246,9
4516,19590441,19590460,19
4517,19593088,19593092,4
4518,19607739,19607744,5
4519,19627050,19627057,7
4520,19641859,19641868,9
4521,19659256,19659264,8
4522,19669928,19669933,5
4523,19669933,19669938,5
4524,19671033,19671039,6
4525,19671039,19671045,6
4526,19679283,19679287,4
4527,19682322,19682328,6
4528,19688119,19688128,9
4529,19692636,19692645,9
4530,19710056,19710061,5
4531,19710622,19710647,25
4532,19715472,19715479,7
4533,19715479,19715486,7
4534,19715486,19715493,7
4535,19715493,19715501,8
4536,19715501,19715505,4
4537,19715505,19715509,4
4538,19716608,19716617,9
4539,19724269,19724275,6
4540,19726588,19726594,6
4541,19728463,19728471,8
4542,19729041,19729048,7
4543,19738355,19738361,6
4544,19739408,19739417,9
4545,19740639,19740646,7
4546,19740646,19740653,7
4547,19742588,19742600,12
4548,19742600,19742612,12
4549,19743779,19743784,5
4550,19745788,19745796,8
4551,19747596,19747603,7
4552,19755098,19755103,5
4553,19755103,19755108,5
4554,19755108,19755113,5
4555,19755113,19755118,5
4556,19769721,19769728,7
4557,19783279,19783284,5
4558,19786801,19786807,6
4559,19797472,19797624,152
4560,19797624,19797647,23
4561,19798076,19798231,155
4562,19803078,19803138,60
4563,19803138,19803150,12
4564,19803150,19803179,29
4565,19803179,19803277,98
4566,19804321,19804473,152
4567,19804473,19804496,23
4568,19810141,19810147,6
4569,19857352,19857358,6
4570,19872964,19872980,16
4571,19872980,19872986,6
4572,19885342,19885348,6
4573,19888947,19888954,7
4574,19891609,19891617,8
4575,19907734,19907748,14
4576,19908048,19908232,184
4577,19908232,19908411,179
4578,19908411,19908486,75
4579,19908486,19908794,308
4580,19908794,19908966,172
4581,19909811,19909907,96
4582,19909907,19909952,45
4583,19909952,19910255,303
4584,19910255,19910593,338
4585,19910593,19910743,150
4586,19910743,19911360,617
4587,19911360,19911757,397
4588,19911757,19912051,294
4589,19912051,19912258,207
4590,19912258,19912370,112
4591,19912370,19912504,134
4592,19912504,19912846,342
4593,19912846,19912898,52
4594,19912898,19912912,14
4595,19912912,19913212,300
4596,19913212,19913396,184
4597,19913396,19913575,179
4598,19913575,19913650,75
4599,19913650,19913958,308
4600,19914481,19914975,494
4601,19914975,19915071,96
4602,19915116,19915419,303
4603,19915419,19915757,338
4604,19915757,19915907,150
4605,19915907,19916524,617
4606,19916524,19916921,397
4607,19916921,19917215,294
4608,19917215,19917422,207
4609,19917422,19917534,112
4610,19917534,19917668,134
4611,19917668,19918010,342
4612,19918010,19918062,52
4613,19918062,19918076,14
4614,19918560,19918739,179
4615,19918739,19918814,75
4616,19919640,19920138,498
4617,19920138,19920234,96
4618,19920234,19920279,45
4619,19920573,19921235,662
4620,19921235,19921466,231
4621,19921466,19921511,45
4622,19921596,19921670,74
4623,19921670,19922145,475
4624,19922145,19922260,115
4625,19922426,19923220,794
4626,19923220,19923350,130
4627,19923350,19923411,61
4628,19923411,19923423,12
4629,19923423,19923739,316
4630,19923739,19923816,77
4631,19923816,19924166,350
4632,19924166,19924265,99
4633,19924265,19924370,105
4634,19924370,19925127,757
4635,19926015,19926273,258
4636,19927098,19927326,228
4637,19927326,19927413,87
4638,19927413,19927491,78
4639,19927491,19927687,196
4640,19927687,19927885,198
4641,19927885,19928415,530
4642,19928722,19928872,150
4643,19928872,19928968,96
4644,19929013,19929314,301
4645,19929652,19929802,150
4646,19929802,19930419,617
4647,19930419,19930816,397
4648,19930816,19931110,294
4649,19931110,19931317,207
4650,19931317,19931429,112
4651,19931429,19931563,134
4652,19931563,19931905,342
4653,19931905,19931957,52
4654,19931957,19931971,14
4655,19931971,19932271,300
4656,19932271,19932455,184
4657,19932455,19932634,179
4658,19932634,19932709,75
4659,19932709,19933017,308
4660,19933017,19933189,172
4661,19933540,19933847,307
4662,19933997,19934093,96
4663,19934093,19934138,45
4664,19935830,19936088,258
4665,19936088,19936388,300
4666,19937229,19937307,78
4667,19937307,19937503,196
4668,19937503,19937701,198
4669,19937701,19938231,530
4670,19938231,19938538,307
4671,19938538,19938688,150
4672,19938688,19938784,96
4673,19938784,19938829,45
4674,19938829,19939130,301
4675,19939468,19939618,150
4676,19939618,19940235,617
4677,19940235,19940632,397
4678,19940632,19940926,294
4679,19940926,19941133,207
4680,19941133,19941245,112
4681,19941245,19941379,134
4682,19941379,19941721,342
4683,19941721,19941773,52
4684,19941773,19941787,14
4685,19941787,19942087,300
4686,19942087,19942271,184
4687,19942271,19942450,179
4688,19942450,19942525,75
4689,19942525,19942833,308
4690,19943356,19943850,494
4691,19943850,19943946,96
4692,19943946,19943991,45
4693,19944282,19944944,662
4694,19945171,19945216,45
4695,19945679,19945943,264
4696,19945943,19946243,300
4697,19947084,19947162,78
4698,19947162,19947358,196
4699,19947358,19947556,198
4700,19948078,19948576,498
4701,19948576,19948672,96
4702,19948672,19948717,45
4703,19948717,19949012,295
4704,19949012,19949674,662
4705,19949674,19949905,231
4706,19949905,19949950,45
4707,19949950,19950412,462
4708,19950412,19950676,264
4709,19950676,19950976,300
4710,19951730,19951817,87
4711,19951817,19951895,78
4712,19951895,19952091,196
4713,19952091,19952289,198
4714,19952813,19953311,498
4715,19953311,19953407,96
4716,19953407,19953452,45
4717,19953452,19953747,295
4718,19953747,19954409,662
4719,19954409,19954640,231
4720,19954640,19954685,45
4721,19954685,19955147,462
4722,19955147,19955411,264
4723,19955411,19955711,300
4724,19956237,19956465,228
4725,19956465,19956552,87
4726,19956552,19956630,78
4727,19956630,19956826,196
4728,19956826,19957024,198
4729,19957547,19958045,498
4730,19958045,19958141,96
4731,19958141,19958186,45
4732,19960845,19960861,16
4733,19960861,19960867,6
4734,19962790,19962797,7
4735,19965648,19965652,4
4736,19966164,19966171,7
4737,19966416,19966425,9
4738,19998969,19998975,6
4739,20005961,20005967,6
4740,20009469,20009474,5
4741,20015571,20015579,8
4742,20015579,20015587,8
4743,20030610,20030619,9
4744,20033664,20034257,593
4745,20034257,20034387,130
4746,20034387,20034702,315
4747,20035463,20035479,16
4748,20035479,20035717,238
4749,20036312,20036814,502
4750,20037033,20037039,6
4751,20051968,20051974,6
4752,20093862,20093868,6
4753,20102212,20102217,5
4754,20134524,20134529,5
4755,20143715,20143721,6
4756,20146174,20146181,7
4757,20154877,20154885,8
4758,20171403,20171410,7
4759,20171533,20171598,65
4760,20171598,20171681,83
4761,20172029,20172070,41
4762,20172070,20172106,36
4763,20175135,20175423,288
4764,20175423,20175685,262
4765,20175685,20175819,134
4766,20175819,20175949,130
4767,20175949,20176265,316
4768,20176265,20176500,235
4769,20176865,20177569,704
4770,20178242,20178483,241
4771,20178483,20178696,213
4772,20178696,20178761,65
4773,20178761,20178844,83
4774,20178844,20179192,348
4775,20179192,20179233,41
4776,20179233,20179269,36
4777,20179269,20179597,328
4778,20179597,20179718,121
4779,20179718,20179723,5
4780,20179723,20179755,32
4781,20179755,20180117,362
4782,20180117,20180871,754
4783,20180871,20181026,155
4784,20181026,20181402,376
4785,20181402,20181809,407
4786,20182233,20182364,131
4787,20182364,20182576,212
4788,20183250,20183512,262
4789,20183512,20183646,134
4790,20183646,20183776,130
4791,20183776,20184087,311
4792,20184087,20184322,235
4793,20184322,20184687,365
4794,20184687,20185391,704
4795,20185391,20186117,726
4796,20186117,20186358,241
4797,20186358,20186571,213
4798,20186571,20186636,65
4799,20186636,20186719,83
4800,20186719,20187067,348
4801,20187067,20187108,41
4802,20187108,20187144,36
4803,20187144,20187472,328
4804,20187593,20187598,5
4805,20187598,20187630,32
4806,20188731,20188886,155
4807,20188886,20189262,376
4808,20189262,20189669,407
4809,20189669,20189987,318
4810,20189987,20190118,131
4811,20190118,20190265,147
4812,20190265,20190686,421
4813,20190686,20190974,288
4814,20190974,20191236,262
4815,20191236,20191370,134
4816,20191370,20191500,130
4817,20191500,20191816,316
4818,20191816,20192051,235
4819,20192051,20192416,365
4820,20192416,20193120,704
4821,20193120,20193847,727
4822,20193847,20194088,241
4823,20194088,20194301,213
4824,20194301,20194366,65
4825,20194366,20194449,83
4826,20194449,20194797,348
4827,20194797,20194838,41
4828,20194838,20194874,36
4829,20194874,20195206,332
4830,20195206,20195327,121
4831,20195327,20195332,5
4832,20195332,20195364,32
4833,20195364,20195726,362
4834,20196447,20196602,155
4835,20196602,20196978,376
4836,20197385,20197703,318
4837,20197703,20197834,131
4838,20197834,20197981,147
4839,20197981,20198402,421
4840,20198402,20198690,288
4841,20198690,20198952,262
4842,20198952,20199086,134
4843,20199086,20199216,130
4844,20199216,20199532,316
4845,20199532,20199767,235
4846,20199767,20200132,365
4847,20200132,20200836,704
4848,20200836,20201563,727
4849,20201563,20201804,241
4850,20201804,20202017,213
4851,20202017,20202082,65
4852,20202082,20202165,83
4853,20202165,20202513,348
4854,20202513,20202554,41
4855,20202554,20202590,36
4856,20202590,20202922,332
4857,20202922,20203043,121
4858,20203043,20203048,5
4859,20203048,20203080,32
4860,20203080,20203442,362
4861,20204171,20204326,155
4862,20204326,20204702,376
4863,20205427,20205558,131
4864,20205558,20205705,147
4865,20205705,20206126,421
4866,20206126,20206414,288
4867,20206414,20206676,262
4868,20206676,20206810,134
4869,20206810,20206940,130
4870,20206940,20207256,316
4871,20207256,20207491,235
4872,20209233,20209474,241
4873,20209474,20209687,213
4874,20209687,20209752,65
4875,20209752,20209835,83
4876,20209835,20210183,348
4877,20210183,20210224,41
4878,20210224,20210260,36
4879,20210260,20210592,332
4880,20210592,20210713,121
4881,20210713,20210718,5
4882,20210718,20210750,32
4883,20210750,20211112,362
4884,20211112,20211866,754
4885,20211866,20212021,155
4886,20212021,20212397,376
4887,20212397,20212804,407
4888,20213122,20213253,131
4889,20213607,20213787,180
4890,20213787,20214075,288
4891,20214337,20214471,134
4892,20214471,20214601,130
4893,20214912,20215147,235
4894,20215147,20215512,365
4895,20216889,20217130,241
4896,20217130,20217343,213
4897,20217343,20217408,65
4898,20217408,20217491,83
4899,20217491,20217839,348
4900,20217839,20217880,41
4901,20217880,20217916,36
4902,20217916,20218244,328
4903,20218244,20218365,121
4904,20218365,20218370,5
4905,20218370,20218402,32
4906,20218402,20218764,362
4907,20219518,20219673,155
4908,20219673,20220049,376
4909,20220049,20220456,407
4910,20220774,20220905,131
4911,20221289,20221469,180
4912,20221469,20221757,288
4913,20221757,20222019,262
4914,20222019,20222153,134
4915,20222153,20222283,130
4916,20222283,20222594,311
4917,20222594,20222829,235
4918,20222829,20223194,365
4919,20223194,20223898,704
4920,20223898,20224624,726
4921,20224624,20224865,241
4922,20224865,20225078,213
4923,20225078,20225143,65
4924,20225143,20225226,83
4925,20225226,20225574,348
4926,20225574,20225615,41
4927,20225615,20225651,36
4928,20225651,20225979,328
4929,20225979,20226100,121
4930,20226100,20226105,5
4931,20226105,20226137,32
4932,20226137,20226499,362
4933,20227253,20227408,155
4934,20227408,20227784,376
4935,20228614,20228745,131
4936,20228745,20228957,212
4937,20229343,20229631,288
4938,20229631,20229893,262
4939,20229893,20230027,134
4940,20230027,20230157,130
4941,20230157,20230468,311
4942,20230468,20230703,235
4943,20238093,20238097,4
4944,20239276,20239282,6
4945,20240195,20240201,6
4946,20245738,20245748,10
4947,20249048,20249057,9
4948,20250488,20250493,5
4949,20263455,20263462,7
4950,20283961,20283968,7
4951,20284205,20284212,7
4952,20291774,20292904,1130
4953,20292904,20293138,234
4954,20293138,20293556,418
4955,20293556,20294210,654
4956,20294210,20294255,45
4957,20294255,20294319,64
4958,20294319,20294453,134
4959,20294453,20295324,871
4960,20295324,20295612,288
4961,20295612,20295645,33
4962,20295645,20296798,1153
4963,20296798,20297968,1170
4964,20297968,20298886,918
4965,20298886,20299430,544
4966,20299430,20299726,296
4967,20299726,20300294,568
4968,20301681,20302811,1130
4969,20302811,20303045,234
4970,20303045,20303463,418
4971,20303463,20304117,654
4972,20304117,20304162,45
4973,20304162,20304226,64
4974,20304226,20304360,134
4975,20304360,20305231,871
4976,20305231,20305519,288
4977,20305519,20305552,33
4978,20305552,20306705,1153
4979,20306705,20307875,1170
4980,20307875,20308793,918
4981,20308793,20309337,544
4982,20309337,20309633,296
4983,20309633,20310201,568
4984,20311148,20311157,9
4985,20328285,20328292,7
4986,20335750,20335756,6
4987,20358218,20358224,6
4988,20358224,20358230,6
4989,20376068,20376077,9
4990,20378257,20378570,313
4991,20395033,20395039,6
4992,20395039,20395045,6
4993,20407704,20407715,11
4994,20411625,20411632,7
4995,20413510,20413518,8
4996,20413518,20413526,8
4997,20420012,20420017,5
4998,20424246,20424252,6
4999,20431912,20431917,5
5000,20442656,20442791,135
5001,20442791,20442912,121
5002,20442912,20442934,22
5003,20446465,20446484,19
5004,20460981,20460987,6
5005,20463596,20463605,9
5006,20464909,20465044,135
5007,20465044,20465165,121
5008,20465165,20465187,22
5009,20471109,20471116,7
5010,20474332,20474341,9
5011,20478969,20478975,6
5012,20481232,20481238,6
5013,20482418,20482422,4
5014,20494948,20494953,5
5015,20494953,20494960,7
5016,20504271,20504414,143
5017,20505152,20505309,157
5018,20516273,20516277,4
5019,20517684,20517688,4
5020,20518197,20518203,6
5021,20520427,20520437,10
5022,20527034,20527040,6
5023,20527040,20527056,16
5024,20527727,20527746,19
5025,20527746,20527889,143
5026,20541613,20541620,7
5027,20552653,20552660,7
5028,20574386,20574405,19
5029,20574405,20574548,143
5030,20576119,20576125,6
5031,20576125,20576141,16
5032,20576141,20576169,28
5033,20591717,20591724,7
5034,20605741,20605748,7
5035,20616802,20616811,9
5036,20633601,20633607,6
5037,20638759,20638764,5
5038,20645192,20645197,5
5039,20645849,20645857,8
5040,20662445,20662453,8
5041,20663106,20663111,5
5042,20664594,20664603,9
5043,20669818,20669864,46
5044,20670212,20670258,46
5045,20671860,20671868,8
5046,20673716,20673899,183
5047,20675440,20675623,183
5048,20675954,20676018,64
5049,20676532,20676596,64
5050,20684034,20684041,7
5051,20685496,20685502,6
5052,20692619,20692626,7
5053,20692850,20692858,8
5054,20693058,20693063,5
5055,20695686,20695694,8
5056,20713608,20713614,6
5057,20713614,20713620,6
5058,20713620,20713626,6
5059,20725741,20725746,5
5060,20745502,20745506,4
5061,20747343,20747347,4
5062,20751582,20751589,7
5063,20753944,20753950,6
5064,20753950,20753956,6
5065,20753956,20753962,6
5066,20753962,20753968,6
5067,20753968,20753974,6
5068,20761330,20761334,4
5069,20770382,20770389,7
5070,20779077,20779087,10
5071,20783145,20783153,8
5072,20783199,20783205,6
5073,20786091,20786101,10
5074,20786101,20786111,10
5075,20794094,20794101,7
5076,20796243,20796249,6
5077,20801302,20801310,8
5078,20803952,20803957,5
5079,20806402,20806418,16
5080,20806418,20806424,6
5081,20838206,20838219,13
5082,20838219,20838786,567
5083,20838786,20838831,45
5084,20838831,20838990,159
5085,20838990,20839881,891
5086,20839881,20840112,231
5087,20840112,20840634,522
5088,20840634,20841126,492
5089,20841126,20841207,81
5090,20841207,20841511,304
5091,20841511,20841533,22
5092,20841533,20841593,60
5093,20841593,20841716,123
5094,20841716,20841840,124
5095,20841840,20842551,711
5096,20842551,20842668,117
5097,20865216,20865223,7
5098,20888938,20888944,6
5099,20894909,20894917,8
5100,20894953,20894969,16
5101,20909212,20909218,6
5102,20909218,20909224,6
5103,20928976,20928982,6
5104,20930603,20930609,6
5105,20930609,20930625,16
5106,20948247,20948251,4
5107,20957696,20957779,83
5108,20957779,20959133,1354
5109,20959133,20959500,367
5110,20959500,20960279,779
5111,20977514,20977523,9
5112,20977523,20977527,4
5113,21002527,21002533,6
5114,21004819,21004825,6
5115,21024453,21024457,4
5116,21025174,21025178,4
5117,21026877,21026881,4
5118,21031994,21031998,4
5119,21035559,21035564,5
5120,21037061,21037067,6
5121,21037067,21037083,16
5122,21037789,21037795,6
5123,21039198,21039206,8
5124,21048697,21048706,9
5125,21052121,21052130,9
5126,21061255,21061259,4
5127,21065995,21066004,9
5128,21067743,21067752,9
5129,21067976,21067983,7
5130,21067983,21067991,8
5131,21069668,21069677,9
5132,21070777,21070785,8
5133,21072135,21072139,4
5134,21072204,21072208,4
5135,21072208,21072212,4
5136,21077297,21077303,6
5137,21078422,21078430,8
5138,21078430,21078434,4
5139,21079219,21079224,5
5140,21082251,21082259,8
5141,21082944,21082950,6
5142,21086240,21086276,36
5143,21086276,21086699,423
5144,21086699,21086705,6
5145,21086705,21086951,246
5146,21088084,21088090,6
5147,21090323,21090329,6
5148,21094695,21094702,7
5149,21097210,21097216,6
5150,21105559,21105568,9
5151,21111087,21111096,9
5152,21125641,21125649,8
5153,21129214,21129220,6
5154,21148394,21148619,225
5155,21149655,21149697,42
5156,21150272,21150608,336
5157,21150608,21150715,107
5158,21150715,21150996,281
5159,21150996,21151205,209
5160,21151205,21151217,12
5161,21151217,21151620,403
5162,21151620,21152198,578
5163,21152198,21152390,192
5164,21152390,21152558,168
5165,21152558,21152645,87
5166,21152836,21152872,36
5167,21152872,21152888,16
5168,21153707,21154277,570
5169,21154277,21154307,30
5170,21154307,21154357,50
5171,21154357,21154399,42
5172,21159613,21159838,225
5173,21160874,21160916,42
5174,21161448,21161784,336
5175,21161784,21161891,107
5176,21161891,21162172,281
5177,21162172,21162381,209
5178,21162381,21162393,12
5179,21162393,21162796,403
5180,21162796,21163374,578
5181,21163374,21163566,192
5182,21163566,21163734,168
5183,21163734,21163821,87
5184,21164012,21164048,36
5185,21164048,21164064,16
5186,21164853,21165423,570
5187,21165423,21165453,30
5188,21165453,21165503,50
5189,21165503,21165545,42
5190,21177890,21177898,8
5191,21191367,21191373,6
5192,21216385,21216391,6
5193,21220771,21220779,8
5194,21232595,21232600,5
5195,21232600,21232605,5
5196,21255409,21255413,4
5197,21270535,21270540,5
5198,21270540,21270545,5
5199,21280717,21280723,6
5200,21280723,21280729,6
5201,21285533,21285538,5
5202,21289086,21289094,8
5203,21291499,21291507,8
5204,21295493,21295502,9
5205,21309922,21309928,6
5206,21313056,21313062,6
5207,21315787,21315793,6
5208,21317315,21317323,8
5209,21320299,21320304,5
5210,21320304,21320309,5
5211,21329867,21329871,4
5212,21329871,21329879,8
5213,21329879,21329883,4
5214,21329904,21329908,4
5215,21329908,21329912,4
5216,21352317,21352323,6
5217,21357782,21357790,8
5218,21362564,21362583,19
5219,21379677,21379682,5
5220,21379682,21379688,6
5221,21381569,21381575,6
5222,21389605,21389612,7
5223,21392283,21392288,5
5224,21392288,21392298,10
5225,21393461,21393467,6
5226,21398596,21398604,8
5227,21440895,21440903,8
5228,21452260,21452266,6
5229,21458971,21459058,87
5230,21459654,21459674,20
5231,21460778,21461068,290
5232,21461697,21462143,446
5233,21462143,21462163,20
5234,21462636,21462655,19
5235,21462655,21462738,83
5236,21462738,21462819,81
5237,21468822,21468828,6
5238,21471480,21471486,6
5239,21471486,21471492,6
5240,21472869,21472876,7
5241,21526484,21526506,22
5242,21532311,21532317,6
5243,21534260,21534273,13
5244,21535958,21536460,502
5245,21536517,21536562,45
5246,21538730,21538773,43
5247,21538773,21538929,156
5248,21538929,21539088,159
5249,21541580,21541595,15
5250,21544519,21545260,741
5251,21545260,21545758,498
5252,21545758,21545840,82
5253,21545966,21546026,60
5254,21546026,21546048,22
5255,21546048,21546352,304
5256,21546352,21546433,81
5257,21546433,21546925,492
5258,21547447,21547678,231
5259,21547678,21548569,891
5260,21548569,21548728,159
5261,21548728,21548773,45
5262,21549340,21549353,13
5263,21550831,21550847,16
5264,21551608,21551923,315
5265,21551923,21552053,130
5266,21552053,21552644,591
5267,21553848,21553857,9
5268,21553857,21553912,55
5269,21556251,21556257,6
5270,21558757,21558764,7
5271,21591376,21591380,4
5272,21595397,21595403,6
5273,21605095,21605103,8
5274,21606092,21606103,11
5275,21606103,21606186,83
5276,21606516,21606670,154
5277,21606850,21607004,154
5278,21607004,21607055,51
5279,21607055,21607220,165
5280,21607220,21607609,389
5281,21607609,21607802,193
5282,21607802,21607899,97
5283,21607899,21607908,9
5284,21607908,21608290,382
5285,21608290,21608629,339
5286,21608760,21608833,73
5287,21608833,21608899,66
5288,21608899,21609340,441
5289,21609340,21609585,245
5290,21609585,21609813,228
5291,21609813,21609846,33
5292,21609846,21610857,1011
5293,21610857,21611017,160
5294,21611017,21611050,33
5295,21611050,21611384,334
5296,21611384,21611657,273
5297,21611657,21611926,269
5298,21611926,21612187,261
5299,21612187,21612198,11
5300,21612198,21612281,83
5301,21612281,21612611,330
5302,21612611,21612765,154
5303,21612765,21612942,177
5304,21612942,21613096,154
5305,21613096,21613147,51
5306,21613147,21613312,165
5307,21613312,21613701,389
5308,21613701,21613894,193
5309,21613894,21613991,97
5310,21613991,21614000,9
5311,21614000,21614382,382
5312,21614382,21614721,339
5313,21614721,21614852,131
5314,21614852,21614925,73
5315,21614925,21614991,66
5316,21615432,21615677,245
5317,21615677,21615905,228
5318,21615905,21615938,33
5319,21615938,21616949,1011
5320,21616949,21617109,160
5321,21617109,21617142,33
5322,21617142,21617476,334
5323,21617476,21617749,273
5324,21617749,21618018,269
5325,21618018,21618279,261
5326,21618279,21618290,11
5327,21618290,21618373,83
5328,21618373,21618703,330
5329,21618703,21618857,154
5330,21618857,21619034,177
5331,21619034,21619188,154
5332,21619188,21619239,51
5333,21619239,21619404,165
5334,21619404,21619793,389
5335,21619793,21619986,193
5336,21619986,21620083,97
5337,21620083,21620092,9
5338,21620092,21620474,382
5339,21620474,21620813,339
5340,21620813,21620944,131
5341,21620944,21621017,73
5342,21621017,21621083,66
5343,21621083,21621524,441
5344,21621524,21621769,245
5345,21621769,21621997,228
5346,21621997,21622030,33
5347,21623057,21623217,160
5348,21623217,21623250,33
5349,21623250,21623584,334
5350,21635509,21635513,4
5351,21639771,21639777,6
5352,21640269,21640292,23
5353,21642401,21642927,526
5354,21642927,21643146,219
5355,21643146,21643176,30
5356,21645086,21645537,451
5357,21645537,21646353,816
5358,21646353,21646511,158
5359,21646511,21646520,9
5360,21646520,21646743,223
5361,21646743,21646816,73
5362,21646816,21646865,49
5363,21646865,21646877,12
5364,21649374,21649407,33
5365,21649407,21649416,9
5366,21649416,21649516,100
5367,21649516,21649549,33
5368,21649549,21649623,74
5369,21649623,21650022,399
5370,21650889,21651492,603
5371,21651492,21651533,41
5372,21651533,21651765,232
5373,21655365,21655388,23
5374,21660242,21660249,7
5375,21662258,21662387,129
5376,21662932,21663006,74
5377,21663006,21663481,475
5378,21663481,21663596,115
5379,21663762,21664556,794
5380,21664556,21664686,130
5381,21664686,21664747,61
5382,21664747,21664759,12
5383,21664759,21665075,316
5384,21665075,21665152,77
5385,21665152,21665502,350
5386,21665502,21665601,99
5387,21665601,21665706,105
5388,21673490,21673805,315
5389,21674554,21674870,316
5390,21678266,21678421,155
5391,21680650,21680802,152
5392,21680802,21680825,23
5393,21681259,21681414,155
5394,21683811,21684455,644
5395,21686261,21686321,60
5396,21686321,21686333,12
5397,21686333,21686362,29
5398,21686362,21686460,98
5399,21687481,21687504,23
5400,21687923,21688149,226
5401,21689382,21689529,147
5402,21689529,21689552,23
5403,21690631,21691783,1152
5404,21691783,21691798,15
5405,21691798,21692011,213
5406,21692011,21692020,9
5407,21692020,21692075,55
5408,21692667,21692676,9
5409,21692676,21692779,103
5410,21693558,21693659,101
5411,21693786,21693808,22
5412,21693808,21693831,23
5413,21693831,21693978,147
5414,21695310,21695536,226
5415,21695536,21695761,225
5416,21696892,21697039,147
5417,21697039,21697062,23
5418,21697062,21697084,22
5419,21698852,21698861,9
5420,21701298,21701320,22
5421,21701320,21701343,23
5422,21701343,21701490,147
5423,21702846,21703072,226
5424,21704335,21704482,147
5425,21704482,21704505,23
5426,21704505,21704527,22
5427,21704779,21704931,152
5428,21704931,21704954,23
5429,21706075,21706135,60
5430,21706135,21706147,12
5431,21706147,21706176,29
5432,21709631,21709654,23
5433,21710084,21710239,155
5434,21712537,21712544,7
5435,21714039,21714080,41
5436,21714697,21714801,104
5437,21714801,21714852,51
5438,21714852,21715054,202
5439,21715667,21715732,65
5440,21718842,21718885,43
5441,21718885,21719041,156
5442,21719041,21719200,159
5443,21721680,21721695,15
5444,21723905,21723967,62
5445,21723967,21724341,374
5446,21724834,21724845,11
5447,21726261,21726270,9
5448,21727029,21727111,82
5449,21727111,21727225,114
5450,21727225,21727449,224
5451,21727449,21727579,130
5452,21727579,21727650,71
5453,21728143,21728307,164
5454,21728307,21728661,354
5455,21728866,21729073,207
5456,21729888,21730211,323
5457,21731130,21731192,62
5458,21731192,21731566,374
5459,21731867,21731927,60
5460,21731927,21731939,12
5461,21731939,21731968,29
5462,21738286,21738293,7
5463,21742076,21742181,105
5464,21742181,21742280,99
5465,21743035,21743096,61
5466,21743096,21743226,130
5467,21744393,21744548,155
5468,21747645,21747705,60
5469,21747705,21747717,12
5470,21747717,21747746,29
5471,21751176,21751185,9
5472,21752204,21752369,165
5473,21759273,21759438,165
5474,21763069,21763092,23
5475,21764064,21764096,32
5476,21765547,21765558,11
5477,21772608,21772632,24
5478,21772743,21772802,59
5479,21772802,21773345,543
5480,21774538,21774601,63
5481,21786498,21786540,42
5482,21796748,21796757,9
5483,21796757,21796762,5
5484,21797231,21797259,28
5485,21797564,21797622,58
5486,21799204,21799361,157
5487,21799361,21799571,210
5488,21799571,21799663,92
5489,21799663,21799674,11
5490,21800439,21800463,24
5491,21800919,21800958,39
5492,21800958,21801034,76
5493,21802779,21803424,645
5494,21803424,21803727,303
5495,21803727,21803818,91
5496,21803818,21804824,1006
5497,21804824,21804975,151
5498,21804975,21805118,143
5499,21805118,21805421,303
5500,21805421,21805917,496
5501,21805917,21806316,399
5502,21814230,21814347,117
5503,21814347,21814389,42
5504,21814389,21814696,307
5505,21814696,21814757,61
5506,21814757,21814768,11
5507,21814768,21814875,107
5508,21814875,21814902,27
5509,21814902,21815008,106
